-2.896467365156106651e+06
-5.034538940015835351e+00
1.018318705581657696e+03
5.069474757907669118e+04
2.997061162179314124e+04
2.112302671158237717e+04
1.518795333644450693e+03
3.044030523968438501e+04
4.729750545671203872e+04
1.135329617962229804e+03
4.792625458021831946e+03
-1.944555603038801110e+03
