-2.896467365156106651e+06
-5.034538940016485498e+00
1.018318705581657355e+03
5.069474757907666935e+04
2.997061162179314124e+04
2.112302671158236626e+04
1.518795333644450693e+03
3.044030523968438501e+04
4.729750545671203872e+04
1.135329617962228895e+03
4.792625458021838313e+03
-1.944555603038805202e+03
