-2.896467365156115033e+06
-5.034538940016577868e+00
1.018318705581660197e+03
5.069474757907669118e+04
2.997061162179308303e+04
2.112302671158247904e+04
1.518795333644453422e+03
3.044030523968423222e+04
4.729750545671230793e+04
1.135329617962210250e+03
4.792625458021814666e+03
-1.944555603038789286e+03
