-2.896467365156106651e+06
-5.034538940016144437e+00
1.018318705581657582e+03
5.069474757907668391e+04
2.997061162179314488e+04
2.112302671158237717e+04
1.518795333644451148e+03
3.044030523968437774e+04
4.729750545671203145e+04
1.135329617962229577e+03
4.792625458021834675e+03
-1.944555603038804747e+03
